Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:43.023533,"0,000","0,000","1,090","61,02","70,12"
2025-09-10,12:16:43.053839,"0,000","0,000","1,033","61,02","70,12"
2025-09-10,12:16:43.053991,"0,000","0,000","1,027","61,02","70,12"
2025-09-10,12:16:43.054052,"0,000","0,000","1,060","61,02","70,12"
2025-09-10,12:16:43.085411,"0,000","0,000","1,083","61,02","70,12"
2025-09-10,12:16:43.085548,"0,000","0,000","1,015","61,02","70,12"
2025-09-10,12:16:43.085603,"0,000","0,000","1,006","61,02","70,12"
2025-09-10,12:16:43.115890,"0,000","0,000","1,049","61,02","70,12"
2025-09-10,12:16:43.116022,"0,000","0,000","1,038","61,02","70,12"
2025-09-10,12:16:43.116082,"0,000","0,000","1,005","61,02","70,12"
2025-09-10,12:16:43.144660,"0,000","0,000","0,995","61,02","70,12"
2025-09-10,12:16:43.144765,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:43.144820,"0,000","0,000","1,049","61,02","70,12"
2025-09-10,12:16:43.177121,"0,000","0,000","0,996","61,02","70,12"
2025-09-10,12:16:43.177250,"0,000","0,000","0,985","61,02","70,12"
2025-09-10,12:16:43.177304,"0,000","0,000","1,040","61,02","70,12"
2025-09-10,12:16:43.207514,"0,000","0,000","1,046","61,02","70,12"
2025-09-10,12:16:43.207602,"0,000","0,000","1,013","61,02","70,12"
2025-09-10,12:16:43.207630,"0,000","0,000","1,014","61,02","70,12"
2025-09-10,12:16:43.237849,"0,000","0,000","1,057","61,02","70,12"
2025-09-10,12:16:43.237936,"0,000","0,000","1,075","61,02","70,12"
2025-09-10,12:16:43.237962,"0,000","0,000","1,058","61,02","70,12"
2025-09-10,12:16:43.267244,"0,000","0,000","1,039","61,02","70,12"
